%
% Commandline
%
% weka.datagenerators.clusterers.SubspaceCluster -r D05 -S 1 -a 5 -c -P 0.0 -C "-G 1,2,3,4,5 -D 224.0,26.0,500.0,500.0,500.0,500.0,847.0,136.0,500.0,500.0 -N 150..300" -C "-G 1,2,3,4,5 -D 482.0,110.0,500.0,500.0,500.0,500.0,500.0,500.0,904.0,63.0 -N 150..300" -C "-G 1,2,3,4,5 -D 500.0,500.0,16.0,77.0,500.0,500.0,598.0,87.0,500.0,500.0 -N 150..300" -C "-G 1,2,3,4,5 -D 668.0,62.0,500.0,500.0,139.0,105.0,986.0,67.0,500.0,500.0 -N 150..300" -C "-G 1,2,3,4,5 -D 846.0,125.0,942.0,66.0,984.0,74.0,500.0,500.0,500.0,500.0 -N 150..300" -C "-G 1,2,3,4,5 -D 95.0,130.0,500.0,500.0,500.0,500.0,401.0,92.0,209.0,115.0 -N 150..300" -C "-G 1,2,3,4,5 -D 500.0,500.0,383.0,130.0,483.0,108.0,51.0,35.0,990.0,90.0 -N 150..300" -C "-G 1,2,3,4,5 -D 568.0,126.0,535.0,81.0,500.0,500.0,204.0,63.0,422.0,84.0 -N 150..300" -C "-G 1,2,3,4,5 -D 500.0,500.0,993.0,120.0,722.0,141.0,113.0,137.0,541.0,115.0 -N 150..300" -C "-G 1,2,3,4,5 -D 993.0,74.0,152.0,138.0,417.0,43.0,500.0,500.0,696.0,98.0 -N 150..300"
%
%
% Prologue
%
%
% Cluster: c0   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 224.0 StdDev: 26.0
% Attribute: 1 Mean: 500.0 StdDev: 500.0
% Attribute: 2 Mean: 500.0 StdDev: 500.0
% Attribute: 3 Mean: 847.0 StdDev: 136.0
% Attribute: 4 Mean: 500.0 StdDev: 500.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  259
%
% Cluster: c1   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 482.0 StdDev: 110.0
% Attribute: 1 Mean: 500.0 StdDev: 500.0
% Attribute: 2 Mean: 500.0 StdDev: 500.0
% Attribute: 3 Mean: 500.0 StdDev: 500.0
% Attribute: 4 Mean: 904.0 StdDev: 63.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  211
%
% Cluster: c2   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 500.0 StdDev: 500.0
% Attribute: 1 Mean: 16.0 StdDev: 77.0
% Attribute: 2 Mean: 500.0 StdDev: 500.0
% Attribute: 3 Mean: 598.0 StdDev: 87.0
% Attribute: 4 Mean: 500.0 StdDev: 500.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  181
%
% Cluster: c3   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 668.0 StdDev: 62.0
% Attribute: 1 Mean: 500.0 StdDev: 500.0
% Attribute: 2 Mean: 139.0 StdDev: 105.0
% Attribute: 3 Mean: 986.0 StdDev: 67.0
% Attribute: 4 Mean: 500.0 StdDev: 500.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  199
%
% Cluster: c4   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 846.0 StdDev: 125.0
% Attribute: 1 Mean: 942.0 StdDev: 66.0
% Attribute: 2 Mean: 984.0 StdDev: 74.0
% Attribute: 3 Mean: 500.0 StdDev: 500.0
% Attribute: 4 Mean: 500.0 StdDev: 500.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  295
%
% Cluster: c5   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 95.0 StdDev: 130.0
% Attribute: 1 Mean: 500.0 StdDev: 500.0
% Attribute: 2 Mean: 500.0 StdDev: 500.0
% Attribute: 3 Mean: 401.0 StdDev: 92.0
% Attribute: 4 Mean: 209.0 StdDev: 115.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  150
%
% Cluster: c6   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 500.0 StdDev: 500.0
% Attribute: 1 Mean: 383.0 StdDev: 130.0
% Attribute: 2 Mean: 483.0 StdDev: 108.0
% Attribute: 3 Mean: 51.0 StdDev: 35.0
% Attribute: 4 Mean: 990.0 StdDev: 90.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  294
%
% Cluster: c7   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 568.0 StdDev: 126.0
% Attribute: 1 Mean: 535.0 StdDev: 81.0
% Attribute: 2 Mean: 500.0 StdDev: 500.0
% Attribute: 3 Mean: 204.0 StdDev: 63.0
% Attribute: 4 Mean: 422.0 StdDev: 84.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  290
%
% Cluster: c8   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 500.0 StdDev: 500.0
% Attribute: 1 Mean: 993.0 StdDev: 120.0
% Attribute: 2 Mean: 722.0 StdDev: 141.0
% Attribute: 3 Mean: 113.0 StdDev: 137.0
% Attribute: 4 Mean: 541.0 StdDev: 115.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  292
%
% Cluster: c9   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 993.0 StdDev: 74.0
% Attribute: 1 Mean: 152.0 StdDev: 138.0
% Attribute: 2 Mean: 417.0 StdDev: 43.0
% Attribute: 3 Mean: 500.0 StdDev: 500.0
% Attribute: 4 Mean: 696.0 StdDev: 98.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  290
%
% ----------------------------------------------
% Total Number of Instances: 2461
%                            in 10 Cluster(s)
%
%
@relation D05

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute class {c0,c1,c2,c3,c4,c5,c6,c7,c8,c9}

@data
249.381142,0.0,737.636089,943.765266,18.416739,c0
259.970061,864.645803,672.602796,728.180345,607.293754,c0
265.019605,196.684959,608.243761,960.580572,0.0,c0
219.379406,381.413405,306.531648,672.371291,0.0,c0
252.823064,1000.0,872.736107,845.294137,884.167638,c0
241.064496,398.949129,769.438042,795.194483,89.352676,c0
183.455933,1000.0,355.153582,881.883439,645.597266,c0
190.476708,14.508312,899.768871,831.40687,137.285821,c0
219.201218,0.0,536.823042,782.32077,1000.0,c0
228.610731,1000.0,1000.0,828.396275,1000.0,c0
214.189089,22.778074,352.530286,787.382065,29.558894,c0
220.796636,0.0,289.13293,797.179255,0.0,c0
228.147028,738.253437,1000.0,758.889486,304.963412,c0
207.016297,1000.0,904.10111,764.229997,735.071039,c0
230.402158,581.718416,949.396597,687.392607,0.0,c0
206.813147,333.081312,268.590461,666.857392,103.873457,c0
272.035612,0.0,0.0,933.903398,46.042537,c0
232.831512,288.615733,785.891067,929.39994,263.381353,c0
254.534446,406.297232,758.43203,707.621408,933.144668,c0
254.67036,1000.0,0.0,745.692929,692.555967,c0
179.679571,1000.0,1000.0,870.410668,175.297376,c0
204.872036,569.415093,363.486606,801.275888,728.348144,c0
201.107031,800.300796,0.0,996.008404,874.836171,c0
212.939065,677.489375,581.013684,951.272882,832.326036,c0
187.035064,749.422563,1000.0,728.154579,1000.0,c0
225.658831,844.176558,701.277043,916.510364,432.747222,c0
200.328106,844.373739,0.0,692.989806,697.308731,c0
237.283263,330.485315,177.706179,928.071031,0.0,c0
185.554718,69.065168,385.991643,815.728575,776.189892,c0
176.194266,385.431039,704.154235,929.417278,647.697203,c0
257.742334,992.475447,127.861072,971.815686,784.513851,c0
259.047973,161.158424,643.840816,587.731043,602.892525,c0
201.214408,577.362175,634.580965,882.751134,603.824759,c0
224.682126,847.36685,1000.0,700.212652,0.0,c0
214.75651,628.196504,731.415085,850.49182,956.016699,c0
201.240763,324.856042,645.257369,879.273661,17.30928,c0
238.943646,768.789278,143.907539,1000.0,793.431022,c0
248.068443,811.344829,664.233226,867.714328,29.216141,c0
280.947178,1000.0,0.0,710.595932,0.0,c0
183.791341,350.115681,730.695653,760.305136,555.800836,c0
232.821971,1000.0,902.117057,844.341038,224.066409,c0
182.866079,858.849477,608.782279,1000.0,447.053165,c0
226.262034,1000.0,619.582028,1000.0,967.709677,c0
202.39958,746.180844,135.788433,966.266804,0.0,c0
188.830657,0.0,363.840929,795.963766,252.30323,c0
205.208622,501.582262,846.823595,688.713382,855.642231,c0
201.552364,0.0,1000.0,978.908529,1000.0,c0
174.797379,603.190362,0.0,905.183511,281.61447,c0
257.126355,349.489382,632.599485,803.997363,960.282321,c0
213.249945,809.766955,1000.0,1000.0,0.0,c0
215.012648,342.840265,901.557303,675.769589,0.0,c0
242.905522,1000.0,1000.0,817.824155,434.128625,c0
217.439184,757.058984,17.341454,841.934557,0.0,c0
212.658537,250.536297,0.0,872.129025,699.631292,c0
244.485651,453.850793,1000.0,872.004996,1000.0,c0
216.169195,452.822206,710.014503,885.472008,0.0,c0
218.360695,1000.0,1000.0,1000.0,129.523007,c0
226.4882,558.923988,833.818692,838.886489,733.653962,c0
204.110469,187.173054,477.7023,862.750446,27.804246,c0
240.343548,357.166218,337.082022,888.415781,1000.0,c0
235.110052,370.332677,814.994234,930.418568,532.691804,c0
215.005437,44.368012,192.152249,1000.0,417.873647,c0
249.491508,130.364146,121.817031,878.208507,398.480532,c0
232.098556,0.0,1000.0,759.072519,314.105465,c0
200.544373,0.0,363.64082,853.49391,1000.0,c0
274.439196,772.963968,1000.0,839.161784,1000.0,c0
206.163343,430.770794,0.0,789.123485,297.970321,c0
241.160233,797.604932,285.017566,915.271405,242.02055,c0
238.734916,1000.0,765.220468,753.295603,767.000071,c0
234.823934,788.598293,0.0,980.668293,1000.0,c0
253.254973,146.973302,664.966684,921.393354,0.0,c0
242.848656,377.610013,120.883697,831.858843,242.373566,c0
217.670584,593.382744,699.642264,921.265019,376.551743,c0
213.477654,547.63537,1000.0,810.66836,0.0,c0
263.211613,0.0,523.800455,717.42611,441.330188,c0
256.299138,781.646135,1000.0,898.834415,302.536945,c0
218.215643,601.314296,379.075473,899.093775,529.486762,c0
190.514122,389.386368,530.459942,910.643514,0.0,c0
219.288738,379.88964,923.153717,652.896222,641.844768,c0
224.685737,730.619611,1000.0,907.316009,377.689429,c0
246.296393,230.871857,656.184994,902.275031,0.0,c0
164.87371,446.399939,556.231597,1000.0,278.677465,c0
236.447479,647.496201,499.668406,938.926238,268.477118,c0
171.210973,739.501496,0.0,760.602794,0.0,c0
201.888864,451.343307,272.642788,836.86945,322.683093,c0
229.775529,0.0,734.777717,1000.0,161.792122,c0
227.171183,0.0,1000.0,790.068357,0.0,c0
201.986898,891.883148,586.189741,840.101713,1000.0,c0
218.071758,984.414316,0.0,971.773979,703.219946,c0
243.734581,532.70831,152.929986,858.224207,826.368475,c0
220.107964,581.695744,1000.0,938.325064,688.217812,c0
200.694146,0.0,0.0,938.314056,534.107867,c0
567.099458,839.638105,996.443163,0.0,1000.0,c1
227.952628,181.549095,397.477059,605.771594,826.726288,c1
419.540886,0.0,786.914255,373.186058,931.326829,c1
235.324875,0.0,806.403649,1000.0,840.100377,c1
545.534365,524.840571,509.737296,91.24031,929.599281,c1
540.149357,325.622692,50.403046,12.869741,963.978722,c1
505.257521,1000.0,634.669909,1000.0,962.26048,c1
574.597743,856.435017,355.762073,194.353256,807.479139,c1
450.112564,696.750083,430.973501,609.689846,1000.0,c1
524.138595,942.57937,0.0,0.0,966.552618,c1
360.291509,768.830305,301.51778,939.752826,938.74851,c1
517.300031,510.555727,658.690968,619.954486,927.665821,c1
484.994209,1000.0,498.717788,950.960148,959.483625,c1
513.629018,966.023699,369.488099,697.713322,913.934619,c1
557.984401,0.0,533.419353,834.977208,1000.0,c1
225.453361,1000.0,0.0,636.315252,979.489498,c1
419.310313,1000.0,382.332313,94.407527,870.583379,c1
520.633205,0.0,0.0,920.833981,882.802565,c1
525.999919,0.0,1000.0,0.0,900.370215,c1
305.169779,0.0,209.294786,207.819648,834.471744,c1
544.344418,502.522257,942.867001,24.00256,974.042463,c1
445.028984,658.334942,553.678898,399.498879,917.565246,c1
511.550902,58.120619,0.0,804.288187,761.136076,c1
509.589305,1000.0,1000.0,433.311435,837.749744,c1
255.532095,272.337666,216.297398,691.775376,922.571195,c1
383.925924,489.569216,596.640156,0.0,868.505847,c1
522.632604,1000.0,0.0,435.133124,932.192809,c1
621.891054,0.0,0.0,729.515996,826.99171,c1
552.309517,0.0,0.0,0.0,861.057568,c1
612.401065,330.841016,1000.0,129.792161,819.115576,c1
425.033572,488.331724,901.673752,1000.0,886.308729,c1
467.441769,0.0,849.978362,5.771958,813.112228,c1
362.280646,553.195442,316.620853,0.0,834.853629,c1
315.953727,611.10903,0.0,0.0,909.025399,c1
471.015042,715.854426,0.0,632.657831,928.088787,c1
488.009529,970.926808,462.056314,631.509997,926.805669,c1
629.015225,326.84015,963.66388,363.132053,972.542128,c1
400.997325,581.628484,911.454539,618.033892,849.389407,c1
234.784804,1000.0,398.290545,0.0,898.32342,c1
437.401705,35.499741,0.0,1000.0,935.795542,c1
574.597941,213.177474,34.136227,1000.0,896.699645,c1
621.168466,464.13715,603.533359,0.0,789.169904,c1
