%
% Commandline
%
% weka.datagenerators.clusterers.SubspaceCluster -r D05 -S 1 -a 5 -c -P 0.0 -C "-G 1,2,3,4,5 -D 823.0,328.0,564.0,351.0,661.0,31.0,721.0,311.0,190.0,63.0 -N 150..300" -C "-G 1,2,3,4,5 -D 901.0,315.0,999.0,311.0,689.0,253.0,578.0,44.0,17.0,40.0 -N 150..300" -C "-G 1,2,3,4,5 -D 285.0,313.0,285.0,368.0,514.0,31.0,575.0,57.0,126.0,221.0 -N 150..300" -C "-G 1,2,3,4,5 -D 456.0,66.0,86.0,208.0,885.0,388.0,513.0,28.0,131.0,40.0 -N 150..300" -C "-G 1,2,3,4,5 -D 979.0,235.0,832.0,237.0,228.0,73.0,903.0,47.0,852.0,53.0 -N 150..300" -C "-G 1,2,3,4,5 -D 825.0,338.0,959.0,53.0,546.0,66.0,82.0,251.0,246.0,63.0 -N 150..300" -C "-G 1,2,3,4,5 -D 429.0,34.0,109.0,64.0,905.0,247.0,108.0,70.0,854.0,68.0 -N 150..300" -C "-G 1,2,3,4,5 -D 155.0,43.0,273.0,55.0,404.0,28.0,897.0,243.0,679.0,58.0 -N 150..300" -C "-G 1,2,3,4,5 -D 347.0,346.0,943.0,52.0,839.0,39.0,143.0,59.0,388.0,38.0 -N 150..300" -C "-G 1,2,3,4,5 -D 311.0,68.0,98.0,303.0,69.0,51.0,956.0,50.0,927.0,73.0 -N 150..300"
%
%
% Prologue
%
%
% Cluster: c0   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 823.0 StdDev: 328.0
% Attribute: 1 Mean: 564.0 StdDev: 351.0
% Attribute: 2 Mean: 661.0 StdDev: 31.0
% Attribute: 3 Mean: 721.0 StdDev: 311.0
% Attribute: 4 Mean: 190.0 StdDev: 63.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  259
%
% Cluster: c1   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 901.0 StdDev: 315.0
% Attribute: 1 Mean: 999.0 StdDev: 311.0
% Attribute: 2 Mean: 689.0 StdDev: 253.0
% Attribute: 3 Mean: 578.0 StdDev: 44.0
% Attribute: 4 Mean: 17.0 StdDev: 40.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  211
%
% Cluster: c2   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 285.0 StdDev: 313.0
% Attribute: 1 Mean: 285.0 StdDev: 368.0
% Attribute: 2 Mean: 514.0 StdDev: 31.0
% Attribute: 3 Mean: 575.0 StdDev: 57.0
% Attribute: 4 Mean: 126.0 StdDev: 221.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  181
%
% Cluster: c3   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 456.0 StdDev: 66.0
% Attribute: 1 Mean: 86.0 StdDev: 208.0
% Attribute: 2 Mean: 885.0 StdDev: 388.0
% Attribute: 3 Mean: 513.0 StdDev: 28.0
% Attribute: 4 Mean: 131.0 StdDev: 40.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  199
%
% Cluster: c4   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 979.0 StdDev: 235.0
% Attribute: 1 Mean: 832.0 StdDev: 237.0
% Attribute: 2 Mean: 228.0 StdDev: 73.0
% Attribute: 3 Mean: 903.0 StdDev: 47.0
% Attribute: 4 Mean: 852.0 StdDev: 53.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  295
%
% Cluster: c5   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 825.0 StdDev: 338.0
% Attribute: 1 Mean: 959.0 StdDev: 53.0
% Attribute: 2 Mean: 546.0 StdDev: 66.0
% Attribute: 3 Mean: 82.0 StdDev: 251.0
% Attribute: 4 Mean: 246.0 StdDev: 63.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  150
%
% Cluster: c6   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 429.0 StdDev: 34.0
% Attribute: 1 Mean: 109.0 StdDev: 64.0
% Attribute: 2 Mean: 905.0 StdDev: 247.0
% Attribute: 3 Mean: 108.0 StdDev: 70.0
% Attribute: 4 Mean: 854.0 StdDev: 68.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  294
%
% Cluster: c7   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 155.0 StdDev: 43.0
% Attribute: 1 Mean: 273.0 StdDev: 55.0
% Attribute: 2 Mean: 404.0 StdDev: 28.0
% Attribute: 3 Mean: 897.0 StdDev: 243.0
% Attribute: 4 Mean: 679.0 StdDev: 58.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  290
%
% Cluster: c8   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 347.0 StdDev: 346.0
% Attribute: 1 Mean: 943.0 StdDev: 52.0
% Attribute: 2 Mean: 839.0 StdDev: 39.0
% Attribute: 3 Mean: 143.0 StdDev: 59.0
% Attribute: 4 Mean: 388.0 StdDev: 38.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  292
%
% Cluster: c9   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 311.0 StdDev: 68.0
% Attribute: 1 Mean: 98.0 StdDev: 303.0
% Attribute: 2 Mean: 69.0 StdDev: 51.0
% Attribute: 3 Mean: 956.0 StdDev: 50.0
% Attribute: 4 Mean: 927.0 StdDev: 73.0
%
% Number of Instances:            150..300
% Generated Number of Instances:  290
%
% ----------------------------------------------
% Total Number of Instances: 2461
%                            in 10 Cluster(s)
%
%
@relation D05

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute class {c0,c1,c2,c3,c4,c5,c6,c7,c8,c9}

@data
770.535709,405.376405,679.716734,1190.875486,172.269229,c0
941.283728,879.675928,632.731073,463.667744,163.825368,c0
513.057729,1098.611344,612.644233,511.770091,253.108536,c0
396.256656,301.017011,698.116127,954.80684,243.555492,c0
1050.710197,980.042192,680.298954,597.826189,258.241842,c0
817.503989,599.448206,659.586615,822.963871,261.519844,c0
507.281203,570.729616,676.624636,753.536087,165.372628,c0
918.283914,442.282249,632.277171,522.545178,166.4547,c0
-296.369809,310.315893,705.397581,858.985568,245.505919,c0
427.662161,773.5799,680.75252,889.254813,193.556246,c0
787.657672,987.11159,618.725452,1038.825888,231.716225,c0
805.964817,917.413358,665.090973,753.311642,32.087469,c0
936.350926,503.852287,696.807449,513.240217,195.713567,c0
1069.294066,929.042309,667.637382,872.014978,148.81165,c0
265.51337,610.905376,649.810163,972.616043,173.750863,c0
764.843772,1022.584445,642.357826,589.263542,201.201133,c0
1024.324457,506.794908,679.383985,637.489902,142.17589,c0
414.204108,733.602429,682.606184,900.544635,177.780919,c0
695.364788,-190.693114,734.183371,606.444782,244.055937,c0
1054.2744,902.529026,739.049142,1077.645358,198.732314,c0
771.449289,1015.75089,622.924331,1220.467734,141.254631,c0
1099.359353,100.867255,668.986021,1344.770045,243.502498,c0
1182.888625,979.016433,688.322197,784.707533,233.150647,c0
728.8401,659.0435,547.282832,291.126437,205.197948,c0
679.170144,890.75157,630.528997,219.477537,227.388699,c0
797.953856,296.559404,653.710677,1004.481659,175.2259,c0
1495.326536,398.787547,644.46423,651.576194,210.371568,c0
1270.567036,161.490537,665.183169,925.024777,91.614195,c0
653.991924,928.542979,662.457081,-26.003081,286.480932,c0
1076.480851,712.528742,677.619615,615.913231,140.476018,c0
512.777844,950.869499,673.005976,816.770408,177.98552,c0
501.617696,53.661229,646.876329,659.732952,205.063217,c0
660.83896,587.745669,630.519981,651.683565,256.340785,c0
1183.10881,1071.561327,641.255124,614.103076,162.734845,c0
929.651538,1271.700212,639.785074,1422.802587,250.060926,c0
655.160517,845.556006,664.04374,678.582794,97.815949,c0
651.485887,961.468771,652.588598,627.05997,129.347548,c0
675.602946,98.627578,636.533464,425.597328,183.339149,c0
798.086701,1018.198465,676.629745,854.670319,132.122519,c0
821.749712,781.630055,655.211984,844.213943,271.432349,c0
377.025619,1077.253165,643.217829,882.716859,231.502555,c0
723.873606,1082.621444,715.744508,1219.242857,216.851773,c0
1218.143958,518.979363,681.796876,691.620901,85.285767,c0
213.358071,534.296185,655.028705,1164.579902,230.213533,c0
809.536513,1055.35468,664.549447,394.919176,199.87287,c0
116.324432,1040.986809,646.426373,840.251217,185.259168,c0
1031.525405,458.215464,666.515758,743.920248,107.779199,c0
656.729225,1349.776532,615.042174,1496.686845,235.89894,c0
515.994707,522.441256,591.474665,276.317045,163.985423,c0
1038.292191,908.124012,694.486333,504.754749,191.68211,c0
655.93435,668.06428,651.835045,990.829723,190.414372,c0
1169.92211,73.308764,715.895984,760.791793,177.701675,c0
980.508345,578.305149,644.696724,1344.944233,216.016662,c0
625.443377,868.131729,691.217107,337.718447,190.425271,c0
802.996037,919.791097,674.816034,1026.997701,264.879336,c0
832.612649,465.001017,642.883642,1270.259009,134.484286,c0
1028.360532,564.17965,674.171323,808.517985,153.095221,c0
1541.332349,-104.636737,668.509623,854.182227,197.713738,c0
972.987503,-49.32002,648.395626,409.657405,151.162023,c0
1016.722869,977.635583,691.720913,605.843174,201.322191,c0
569.197533,373.447893,637.578128,596.000234,213.893706,c0
819.277282,845.072607,582.182291,855.428061,210.772266,c0
1132.452726,289.0604,693.879412,1511.808503,129.201082,c0
666.297295,267.879541,649.455862,1062.81977,290.601376,c0
793.37654,341.701062,627.877777,466.36291,163.647242,c0
547.635189,84.370364,681.307764,807.36211,285.898597,c0
394.774897,530.10492,638.956517,1020.310462,225.575858,c0
377.342521,350.712923,665.869182,576.145943,187.558164,c0
1143.192873,109.261509,675.733438,942.279396,129.320509,c0
1276.77616,819.981354,671.701373,449.287406,203.519013,c0
1340.478098,351.072841,667.711113,980.732044,120.019063,c0
764.709433,480.75221,649.004962,321.665232,41.472834,c0
1186.61404,920.978198,684.109639,717.099093,238.405122,c0
1038.275183,493.062288,677.705159,602.532972,138.258437,c0
311.520999,1060.207093,652.019522,800.770216,208.345256,c0
400.090773,223.184835,685.78567,685.34218,144.298013,c0
762.461521,174.967086,663.283029,573.09382,277.759362,c0
881.166146,979.552071,734.098815,678.457658,311.888728,c0
699.231588,228.990208,651.856878,584.667811,130.724421,c0
782.588325,50.852766,647.926242,607.071678,126.991031,c0
875.316358,731.253913,692.292648,519.511986,165.42539,c0
608.744054,1077.037845,686.054269,531.724479,219.618951,c0
903.765679,621.366328,688.862589,356.015448,104.543798,c0
606.18124,446.823081,646.652609,309.056241,140.088056,c0
1428.987722,186.109135,614.188424,919.727624,132.80136,c0
934.412919,415.608245,678.725246,909.429274,160.18605,c0
1208.203776,498.220657,677.022786,402.273956,244.576228,c0
1209.918387,930.838028,620.877168,489.334566,214.262052,c0
263.880743,1350.496569,692.294169,774.534689,149.087469,c0
581.693379,612.729396,652.53617,616.439714,218.771866,c0
534.19639,774.811159,611.626479,1061.747158,237.229358,c0
683.462047,688.597542,666.022848,959.447547,231.873081,c0
356.673116,739.094639,694.428618,449.228487,294.258885,c0
843.926788,805.611944,673.479177,879.953846,181.52615,c0
524.369958,805.750365,618.04419,368.814924,214.8609,c0
990.573466,445.000691,641.017783,906.390373,-57.065309,c0
337.99798,261.483748,653.931482,649.489608,224.799926,c0
219.912278,483.57259,673.657563,909.468922,208.609848,c0
1248.672519,909.717764,637.927386,1006.424105,225.848745,c0
1265.143654,326.133214,669.918131,128.112901,202.964458,c0
535.550988,618.308247,669.34402,802.754433,203.08192,c0
831.605277,807.851529,702.108723,385.331873,85.661803,c0
706.389816,653.993946,675.347735,728.984972,247.458104,c0
535.883471,441.048941,670.005957,794.80227,129.180969,c0
1011.519838,752.690073,638.922267,1228.856035,226.972309,c0
1126.63266,782.56407,671.18246,768.368795,130.681234,c0
1541.410556,1004.466777,625.38389,409.075992,111.714556,c0
315.7523,458.781208,675.30313,522.749245,197.030905,c0
934.292563,1070.814556,685.931258,714.91958,155.232368,c0
304.079764,815.912333,667.744501,1092.470282,183.328699,c0
851.536429,1009.732921,668.414086,1114.254025,248.931419,c0
550.5024,736.818952,638.418883,993.735117,117.570647,c0
379.32521,134.862942,652.558138,604.292142,158.790207,c0
585.939535,565.110748,682.503063,359.035749,234.810921,c0
539.814443,77.275116,711.014783,1022.643769,261.633099,c0
202.290017,636.439634,625.028597,854.051998,162.483423,c0
1240.901708,458.341546,669.221168,622.663087,247.995572,c0
687.383917,781.456402,696.093606,1288.682998,104.406163,c0
709.621104,453.673866,685.896553,329.436338,123.707686,c0
1061.500427,996.964611,693.858123,654.281707,181.700207,c0
740.232781,744.455407,631.07517,709.416523,65.395176,c0
679.923085,388.87648,620.978798,778.464168,215.153543,c0
1081.434365,531.603256,700.984385,778.180543,263.434567,c0
724.211388,530.881189,674.020899,808.97643,59.221221,c0
751.857998,979.852204,714.741098,1617.714546,143.319899,c0
854.389603,605.36464,681.696759,702.44631,219.440399,c0
572.085922,344.395484,659.617543,757.017564,130.503335,c0
1029.180146,463.730685,650.899085,815.708146,293.812077,c0
963.157578,472.973539,680.529642,911.758638,194.119167,c0
709.530129,244.146345,641.913439,1072.847492,179.65208,c0
1144.585183,304.515631,637.552656,792.366513,177.208547,c0
925.166396,56.699216,715.576958,519.93054,166.577289,c0
527.098239,-7.751067,652.545731,735.850043,261.460618,c0
1459.309853,755.620706,699.800137,703.075845,310.846738,c0
597.98371,515.401097,627.294963,588.650028,164.544261,c0
1039.482935,772.918662,647.671089,877.120638,157.494589,c0
1008.886631,1109.125937,677.443669,506.720092,223.642009,c0
959.548091,766.596001,627.596979,1026.667934,273.339187,c0
1192.062735,316.175258,671.227934,891.120096,78.758035,c0
1060.78304,478.082229,637.494789,686.375737,157.539069,c0
743.151977,629.554686,673.37782,890.826624,174.44552,c0
690.256563,597.440029,702.730171,637.918088,52.760838,c0
1317.669575,-25.99988,662.475628,424.695002,182.607604,c0
1230.466044,761.715587,704.794244,839.53311,165.119655,c0
750.02811,635.122636,653.502679,840.126207,193.715332,c0
400.562769,486.34923,662.888516,866.537742,105.17202,c0
763.565618,479.682527,687.23553,277.130331,207.872441,c0
831.65083,725.894967,714.949939,858.928522,174.588868,c0
1104.277569,375.072044,670.68347,847.400989,105.049416,c0
77.099106,526.372757,664.486359,1159.470781,162.113361,c0
980.029735,667.542333,660.979441,931.213678,160.828117,c0
157.046122,732.13005,599.610975,523.429918,109.292548,c0
544.059521,529.843001,646.903853,697.833817,167.65807,c0
895.860522,-117.974557,675.556218,1235.131649,147.385807,c0
863.00569,-180.80967,703.241294,590.810727,64.236848,c0
545.296251,839.10197,666.343764,705.225242,260.559774,c0
748.212945,904.05885,625.680023,1006.328731,215.605713,c0
1071.959335,586.961234,639.481659,746.667121,231.122428,c0
773.900473,621.350412,705.050558,929.838933,213.715444,c0
528.987692,84.454275,612.057296,929.813761,194.297591,c0
1144.693902,1210.254902,940.200241,506.131584,82.502056,c1
173.500708,800.923537,637.123392,587.3079,-32.062675,c1
722.139809,402.066792,834.178613,566.840373,34.350368,c1
194.612143,367.770103,844.040247,635.499125,-23.571189,c1
1082.939318,1014.450835,693.927072,542.029147,33.253512,c1
1067.518614,890.537315,461.503941,535.132537,55.081728,c1
967.601084,1341.560687,757.142974,631.173779,53.990781,c1
1166.166264,1220.702581,616.015609,551.103087,-44.283086,c1
809.685979,1121.378552,654.072592,587.652706,86.963181,c1
1021.669613,1274.284368,69.589414,530.47613,56.715948,c1
552.471138,1166.21245,588.567997,616.698249,39.062546,c1
1002.086453,1005.565662,769.29763,588.555995,32.025918,c1
909.574327,1777.785526,688.351201,617.684493,52.227698,c1
991.574006,1288.866741,622.960978,595.398772,23.307695,c1
1118.591694,571.336625,705.910193,607.477994,92.393428,c1
166.343717,1559.627196,397.545721,589.995742,64.92984,c1
721.479532,1385.056375,629.46015,542.307862,-4.216902,c1
1011.631451,490.303885,380.124465,615.03339,3.541311,c1
1026.999769,597.610736,1091.474193,502.661757,14.695375,c1
394.62255,540.845447,541.903162,552.288129,-27.144924,c1
1079.531742,1000.568844,913.090702,536.112225,61.471405,c1
795.128453,1097.484334,716.161522,569.155901,25.612855,c1
985.623037,724.151025,408.886664,604.77736,-73.707254,c1
980.005738,1342.010609,1203.873386,572.131406,-25.063655,c1
252.478272,857.394029,545.446483,594.876233,28.791235,c1
620.151511,992.512052,737.899919,488.65991,-5.53597,c1
1017.357001,1331.427257,241.601548,572.291715,34.900196,c1
1301.59711,665.497638,327.794575,598.197408,-31.894152,c1
1102.34089,570.455261,204.181107,502.451353,-10.265036,c1
1274.421232,893.783112,987.868964,545.42171,-36.894873,c1
