@relation D30_k02_N10000-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P50.0

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute X13 numeric
@attribute X14 numeric
@attribute X15 numeric
@attribute X16 numeric
@attribute X17 numeric
@attribute X18 numeric
@attribute X19 numeric
@attribute X20 numeric
@attribute X21 numeric
@attribute X22 numeric
@attribute X23 numeric
@attribute X24 numeric
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute class {c0,c1}

@data
-0.404578,3.526018,-1.478289,-5.025822,-4.819704,5.247987,-12.861858,-1.457648,7.628077,1.155231,-3.283095,-6.251477,-10.279775,6.807266,15.72237,-6.399822,8.68617,-5.086101,-1.412884,3.605731,-15.735741,-4.579513,-1.963919,2.472008,-5.950385,8.871924,-1.700235,8.409236,-10.554544,-10.614417,c0
3.519583,2.919036,-1.673933,8.126282,-11.286169,10.289616,-7.979646,1.637938,-0.155318,-1.681233,2.374997,-6.172758,-2.951188,30.597169,5.916,6.324416,-1.859819,-3.06905,5.193885,17.560419,-3.098798,3.957517,-2.473985,-9.937193,6.985777,0.123339,-0.436908,-4.416558,1.324966,2.073487,c1
3.8076,-0.978479,-13.762206,-5.590623,3.176194,5.110019,-2.732493,-6.568356,-7.201503,-0.76743,-2.824847,-10.676064,0.876202,1.124662,-0.194063,1.947525,1.374708,4.876106,0.597389,-3.452464,8.323581,-1.338051,-2.099188,0.771528,-0.429282,-3.861864,-0.326767,6.826477,3.834835,1.027137,c0
3.883023,1.676796,12.792096,-4.872053,-9.991462,2.425927,-13.894739,1.133118,3.012852,-1.606753,-4.85692,-2.807839,7.648545,2.563303,-21.401526,3.104111,8.511268,2.342917,12.645028,-7.942166,8.339533,-0.293849,1.54039,2.306027,14.637918,5.424238,5.848162,-2.589901,-0.036319,-3.199727,c0
3.431828,2.860405,3.329221,9.138545,1.608019,5.366546,6.524728,-12.890875,5.149102,-0.707258,2.515201,7.11177,-4.57223,12.196113,7.683005,0.76176,-4.269471,1.106675,-8.981052,4.361878,8.792877,2.947989,4.161541,-4.206754,-6.143239,8.092845,-3.214057,-6.64637,-0.878076,-4.374798,c1
-9.432733,-1.754596,10.390091,3.839012,-0.388414,0.564372,9.386713,7.22982,-24.171477,-2.817294,32.774097,-2.888492,25.865391,1.731086,-24.211894,-6.611913,9.627853,1.740181,14.554044,4.160798,0.938895,7.709285,-5.551069,0.965568,7.300185,-1.917112,9.901456,0.295316,7.473616,9.576606,c0
0.705775,-8.154637,-4.968434,5.950727,-10.994356,-1.968269,1.976671,-1.628771,5.623457,15.39253,-8.32102,1.126326,2.683544,3.655275,2.357097,14.152864,-6.961037,-4.598313,-2.33919,3.457904,5.487772,-6.345715,3.344026,-3.450011,10.959776,2.362184,0.190068,3.550939,4.958325,-19.22484,c1
0.338011,-11.767775,12.960426,-4.969587,-5.286696,1.68183,-2.436628,9.779932,5.875078,10.035667,6.202776,7.034641,-5.138231,2.845687,1.242292,7.325138,-2.572683,-6.890464,7.522856,1.884402,5.719816,8.114665,6.871898,3.139878,-2.453042,-12.643288,5.330428,4.364156,-0.335651,8.438247,c1
-10.850599,-7.273208,-0.180051,3.375894,-6.322151,-4.226689,-8.089297,9.530866,-7.029533,0.347889,11.349904,-0.625146,14.220742,3.572228,-2.874205,-4.332602,-4.066553,-0.475877,25.92982,3.671485,0.437299,-1.524442,-3.7942,0.672034,3.804485,-2.939192,1.85751,8.31051,-8.740123,3.830906,c0
-0.743952,17.133265,0.921757,-3.105503,1.921408,1.420925,0.681934,4.794783,-4.413177,-0.831332,-11.865586,-5.775745,-4.226211,-11.026786,-0.379297,-6.945716,1.57257,-6.572068,0.907256,0.71265,1.234502,-26.156744,7.002253,7.832062,5.318917,4.417541,-1.879675,-1.008767,-1.420128,-10.087732,c1
-13.019607,-11.967007,0.589066,4.423904,-12.483063,-2.917762,-10.082029,8.966639,0.878065,0.421142,11.119986,10.84486,-4.811814,3.097392,3.128613,4.45605,-1.319655,-1.335187,0.19626,-1.011071,-1.984244,1.830978,-4.147393,9.451389,1.901839,-3.150763,25.578998,10.591244,-23.747104,5.233037,c0
0.954722,-9.57821,-4.255735,10.668022,-0.664569,-16.140057,-7.779235,-1.023393,5.086109,-11.875445,3.654915,-9.822249,3.530779,8.060742,6.064249,4.343734,10.202021,-11.181116,1.031099,-2.413084,9.788822,-20.270442,14.961462,-12.11496,-6.214684,-8.492306,3.968692,-19.296531,2.951377,-1.338188,c1
-1.426772,14.066059,-6.576729,10.922659,7.353865,-2.514991,0.666416,-0.390243,-2.589306,0.372543,-5.230993,-7.296106,10.360838,5.638938,0.265627,4.995265,-0.880816,-5.594324,5.791238,2.138252,-0.660147,4.1255,10.008552,4.295833,2.92828,13.363215,-0.095341,-0.452874,1.080461,-22.441659,c1
-2.139873,-9.867844,10.780458,3.105697,14.017459,-4.22321,4.840216,9.450092,1.474747,2.686056,19.104265,-2.77599,-4.943022,7.904297,3.924182,0.034203,0.611789,5.685984,-13.38368,4.787688,3.9454,6.101266,20.919514,2.983954,-3.068647,6.482868,4.101155,0.669219,0.176962,7.968123,c0
-6.74045,2.112324,4.443546,6.964896,-3.810806,3.719776,6.170773,6.63813,11.214831,2.334294,9.173843,-0.097162,0.505679,4.276316,-5.543918,0.070831,-6.715722,-7.867617,-9.617166,-4.522967,4.363176,11.562136,-4.267506,8.955353,7.917504,5.811907,-8.664639,-4.910462,12.389202,2.688266,c0
1.121615,0.433375,-2.817412,-3.486003,2.976678,-1.148429,-4.897832,-0.885332,15.65732,4.880639,-11.835456,0.924895,-2.545504,6.5836,-1.673552,9.565756,-0.498582,-2.79774,7.438785,-1.565776,-9.855503,1.963782,-3.566276,-0.48038,-0.864433,-1.668645,-17.256414,11.829983,7.076824,5.539966,c0
10.106834,-0.046548,-1.089287,0.179299,-3.099766,-4.758106,0.190753,18.119487,0.492013,2.467452,25.030492,4.703187,0.967726,3.290468,-1.727396,-5.565194,2.360018,-9.255474,7.541851,-1.617483,11.384666,-0.39941,6.744513,2.235679,10.950048,-6.126861,-1.451117,-5.420189,12.027773,-9.786817,c0
-1.917077,-5.311749,0.423695,-4.863559,5.481134,-15.626218,1.849887,24.987603,-0.066119,-4.147719,3.91954,15.542792,3.177947,-5.450699,-3.748076,-3.106044,5.010506,4.732655,3.55459,5.910937,-1.930528,-7.81651,2.097134,-7.183046,-0.715876,7.713047,-1.315902,-12.95873,0.242778,1.362265,c1
6.520142,-4.402643,9.179841,-16.952387,0.643254,9.782173,-3.866884,10.091414,2.448711,-14.79584,-1.231337,-11.411209,3.743995,2.666075,-0.843149,-7.918981,0.228145,-15.255656,3.4797,-4.987687,12.022046,-19.362625,3.183895,10.881109,3.356459,-3.691904,4.875483,10.424301,-5.738875,-8.843249,c1
5.996527,7.875054,0.225661,3.842817,-12.210428,1.33077,-9.833047,-3.401641,-1.370428,3.310891,-3.060456,0.005722,-13.430657,4.321345,13.212709,-1.629377,14.202929,3.388371,-8.095312,2.271858,-0.888517,0.503613,3.105966,9.337987,5.298277,3.507133,7.735434,-1.22508,-0.805567,0.641113,c0
2.172936,-6.759846,3.396113,6.721502,5.066342,-2.519398,6.927043,1.110493,-0.720788,19.493268,3.196304,-5.663701,7.674255,4.861233,5.100132,-19.0103,2.168348,6.412656,-1.285364,-2.34665,2.904797,-2.904281,-2.59787,-6.525702,9.888785,-8.005041,10.107125,3.615353,-4.528806,1.382957,c1
2.694139,9.650879,-6.154052,10.606678,12.176978,18.270657,-0.941755,17.450543,-0.249245,1.428015,4.175788,-7.456689,5.142514,3.335395,-3.046164,6.199678,11.08317,-12.978241,0.2417,9.889708,3.431919,3.226286,5.352815,-9.849117,2.752387,-2.186841,-0.063027,4.499268,0.808652,18.04034,c1
3.8769,11.709042,3.19108,-12.391197,5.559652,-1.037351,-1.948022,-14.821182,9.610439,-21.72193,-0.683624,-4.238542,1.170598,-1.114983,1.284537,2.590864,-2.313764,-6.141429,4.489087,-0.996439,1.670324,8.164917,8.396747,0.944001,-2.359792,3.101379,1.287804,9.696259,14.357691,6.596014,c1
5.327803,-0.269798,1.95894,-1.148715,-0.405337,8.449416,-2.572816,-2.922535,-7.584912,2.30345,1.940131,-4.417503,9.687225,0.126698,11.561266,-3.596137,-9.239066,7.654125,2.628261,-0.505524,1.071125,-3.722057,-7.423126,-0.222333,9.760189,2.432294,7.150765,-6.697015,-21.19322,-4.709617,c0
-1.867637,0.652328,-0.104672,19.097259,3.933226,-0.805425,6.783542,-0.521514,1.334917,-4.098598,9.644066,4.535723,11.374373,6.556282,5.139022,-10.46327,-2.39786,-0.158569,-11.072866,21.465539,1.582888,15.378532,3.495891,2.982604,9.081096,17.928938,7.24528,-3.983834,-3.874867,-13.329479,c1
7.314402,12.24592,-3.24483,10.530001,-1.559296,3.006798,10.858845,-3.271147,9.654251,-4.156251,-0.607444,6.741679,-2.441592,7.058015,-8.766523,-1.218922,-2.894288,1.906233,-2.010829,5.707872,11.730298,5.373141,1.035879,-1.761883,10.503357,6.067441,-22.990044,0.883988,-17.695228,2.571366,c0
-3.217619,-2.779738,2.09536,2.11641,-1.994016,1.076542,13.142605,-8.156914,4.431754,-1.71487,-5.274936,6.023815,7.978471,6.020633,-6.669049,-3.026729,-3.159812,-2.784327,-10.478529,6.577995,6.987207,9.676191,-3.830414,3.379344,15.298762,3.004268,4.675829,0.671198,-1.617901,2.388916,c0
6.101199,5.76842,-2.271894,-2.680002,13.941799,-2.535294,6.676229,16.69714,0.335933,19.645516,-5.707559,26.062609,5.736209,25.964549,7.818105,2.52066,4.506775,-28.294983,9.216868,-20.178652,2.35853,-3.329775,-5.916939,19.462333,-0.98133,-0.930975,-0.892249,3.919333,-3.746673,-14.306502,c1
-20.08515,5.655028,-2.537899,-0.52936,-20.229845,-3.249339,-1.930411,3.262439,15.371568,-2.994148,9.083029,-0.146728,10.864217,-3.576384,2.430717,0.689942,-2.275633,7.5656,-7.229426,7.960333,-1.070517,8.272447,-4.549922,-0.349094,15.283821,0.866344,-5.597972,11.141478,0.162481,7.975943,c0
17.264261,-3.398037,5.835244,2.283537,4.624275,-1.591047,1.393258,0.590266,-9.717145,2.167408,14.935664,-7.287745,-11.138994,0.450228,5.649872,6.489234,25.577906,7.715069,3.851506,9.44769,7.391493,-9.859005,8.505076,3.413608,26.096269,2.717944,6.692828,4.533931,4.727268,-6.272048,c0
-7.80787,5.99758,0.009359,2.864184,1.408163,-2.332188,-4.159049,0.894708,-8.172116,0.245582,-0.82099,3.685319,-1.022087,-4.081073,-3.372124,2.327035,12.810081,-2.480291,-4.873328,-8.651276,6.976068,-1.923127,17.261593,1.313803,5.410498,8.865911,8.826897,1.878096,19.953148,3.126518,c0
11.335311,4.370092,1.419769,-1.494516,-0.454462,7.95197,-2.785891,-3.17266,-11.037819,-0.045257,15.320718,3.856911,-4.964439,8.017778,7.659935,6.171561,3.381463,3.943763,-6.226283,8.028243,1.110151,-0.522549,-2.722304,0.690259,-11.037644,-3.383131,-3.591154,-3.41879,8.445833,7.253735,c0
4.79888,-12.281729,-9.18494,-3.078948,-1.183537,-4.280255,8.752821,14.839336,4.840495,-4.064178,4.028472,-0.822097,-5.243078,-4.709331,2.396495,-14.346391,-3.987629,-2.030358,5.870825,-18.01003,5.894152,-6.582963,0.050551,25.669158,-4.323578,0.248114,8.317042,-7.490586,1.039724,-5.984805,c1
-0.213463,-12.778276,-0.898832,-12.623843,3.201067,-7.52006,11.665834,5.499069,1.146091,-11.413391,1.398509,0.35757,3.216232,0.594293,-6.681278,9.043231,0.75698,-7.664413,-0.266731,-24.662978,-0.859947,9.71617,2.175993,1.774752,4.382058,23.557502,-0.382275,15.788774,-0.551864,3.526618,c1
5.219329,-15.784463,3.595715,4.32741,10.702373,-7.772652,-1.703786,-11.443029,8.634687,5.194755,-0.105252,-1.825848,1.431825,-11.46116,-0.879771,12.197429,-6.641552,-6.725756,-5.158507,4.495815,1.041637,8.5617,1.469084,7.013519,4.965573,-4.396397,7.783994,-16.527079,2.530918,3.406215,c1
2.366918,0.977637,4.336907,5.777024,8.59997,5.263265,-1.088506,1.897156,21.416999,-0.111969,6.311642,-2.173732,-21.598069,-0.037246,2.774287,0.407645,-7.371318,3.915725,6.816827,10.687051,5.429591,1.522551,-5.891798,0.583531,18.184984,0.250654,3.109734,0.554379,-17.080767,0.90112,c0
0.315889,12.513182,1.737762,-6.661689,8.122835,-15.340062,-0.457719,-3.758246,-4.835315,-6.707963,1.662034,-14.662249,11.933806,-4.01033,1.901643,15.755408,-2.890267,-7.484227,7.016263,5.444523,-2.662888,-5.472814,3.426977,13.954801,7.789281,2.436969,3.661542,-6.677555,3.221511,-4.432637,c1
1.570036,-14.166799,5.108685,-7.119619,6.235416,7.048477,-1.707837,-4.566769,5.216119,7.063047,-1.569029,-6.461755,4.873696,-4.99689,1.235382,2.697,8.70091,12.968272,-1.496985,-17.725225,9.150489,-1.769306,-6.665639,-9.124827,4.181274,1.050084,2.483106,8.432554,13.575321,7.587178,c1
-2.044142,10.258516,7.188231,-17.210082,4.321904,-4.055221,3.791885,5.808944,4.970793,-6.991308,2.274759,0.508603,2.341859,-0.020546,6.118792,-14.566642,7.607908,4.973846,-1.41051,-10.960349,0.291967,-1.872805,-3.180821,-15.336156,-6.073387,-27.401938,6.629868,-15.247775,6.029502,-7.430301,c1
-5.903311,-4.26089,-0.02499,4.151075,7.934683,-18.425229,0.128599,0.803949,10.791294,2.173835,-14.210355,4.076624,-25.337443,0.98735,7.457861,3.015049,-4.726094,5.772089,-26.332412,2.214359,12.084289,-0.148933,2.027909,-4.157094,11.710955,-1.832472,-20.030288,-1.25109,10.783629,6.480784,c0
4.442172,-3.576148,-1.333947,-9.576371,0.743757,2.972412,0.304456,6.515669,-21.584714,1.268193,-1.576159,2.640336,-26.534648,3.789382,9.849362,-11.136623,10.581656,5.405198,2.295502,-1.71625,2.500522,0.585924,-0.065904,-0.914415,-8.44019,-4.486594,-7.981614,4.976055,-7.124112,0.295795,c0
5.718315,-10.608171,2.170648,-6.937601,-1.315895,-6.479836,-0.214386,18.338051,9.032703,8.832398,2.417076,3.705255,8.12491,2.288615,0.307113,12.952848,2.965957,1.23021,-5.79846,11.900742,-2.083555,-10.825749,-2.121345,-8.15525,-0.218174,17.904902,3.326264,-8.244668,-2.243535,3.610959,c1
-10.491941,-7.758189,3.873327,7.287489,-0.221832,-1.521905,-3.06686,1.157615,-9.654358,-1.903481,-0.613449,-8.738163,-18.179383,2.01499,5.419722,-5.260138,-6.907148,-6.662832,-6.847808,5.977141,16.080117,4.284736,-3.943422,-2.86849,4.500171,6.001145,-3.108311,1.103972,-2.612511,1.791148,c0
3.852367,-8.598297,-4.282614,1.755967,7.512623,1.508989,7.265496,-2.888727,-6.342677,4.909373,-4.882261,-0.536359,5.216125,-13.417718,5.701884,-18.186722,0.30034,-1.686041,7.696801,2.17538,7.706653,22.711146,-0.785839,5.037979,5.773264,-6.929815,1.73989,-10.948881,-5.308345,-3.881326,c1
-2.674037,-0.274542,-6.066578,0.199681,8.002511,-3.052351,-8.683954,-1.583103,7.658831,8.570532,-9.618549,2.740046,-8.61512,2.193422,2.741181,9.680352,-16.422903,9.378512,-7.122559,-4.809638,-2.537222,12.343986,-5.292116,-2.850765,-14.475924,2.770538,15.815233,-5.849749,8.677232,0.451236,c0
-14.18879,4.299239,1.815553,-0.035218,-1.433429,-3.701819,11.33484,-5.474269,-3.195405,1.276374,-1.284867,6.02255,9.573198,-5.128524,-8.316231,-4.140346,1.658252,8.253555,-11.865375,-1.032264,5.98551,-2.198251,-1.178408,-6.423553,6.601992,8.254212,5.93482,-4.665661,7.913203,0.609815,c0
2.199788,-12.061038,0.498382,-2.12236,-13.06654,-0.968424,1.979437,-0.099126,8.277476,3.653674,4.112386,3.576528,4.145956,-1.351455,2.546394,-12.889231,2.777534,-11.709708,-5.181843,-15.125516,-0.982052,7.933897,-8.219145,-10.728755,-0.896716,-6.268537,2.971904,11.268625,-0.115109,-5.613351,c1
0.640909,14.830156,1.282227,-14.653098,6.062589,-5.068714,3.082847,-5.836069,-5.783906,8.231478,-6.632543,-14.549665,12.446959,-16.685124,-0.154121,-0.707376,0.332745,16.450384,0.101221,14.106082,12.560097,6.136272,-3.199645,2.582682,1.279974,7.358467,-6.490553,-12.205662,4.575487,2.093403,c1
-2.596925,3.981046,-7.021574,5.026281,14.487282,10.244472,-2.422035,-15.245311,7.254538,11.128582,0.184694,7.007101,-4.742329,-8.85182,4.531457,-1.351013,-0.0704,28.261904,-1.898458,-9.965951,2.694589,-17.816052,-2.021961,3.688321,14.6102,19.556437,2.862725,-10.667466,12.863548,11.891154,c1
-0.218589,3.463824,-0.77537,-4.057261,-4.487621,0.929606,5.409406,-2.027625,4.363753,-8.449279,-7.148426,5.518895,5.21431,-11.116933,8.501667,-8.677423,-0.734005,2.365338,-9.569922,3.555081,-2.147485,-6.558653,8.406437,-5.491373,4.735521,6.041212,-7.776089,2.518391,1.69343,0.521939,c0
9.839396,6.672195,1.368736,-3.402177,-7.773006,9.404177,18.767986,-1.720062,17.554216,5.483537,11.664389,2.477161,-18.779001,10.196998,-1.328487,-2.458269,3.60879,3.882566,5.43933,-3.056383,19.743497,7.318107,-5.258253,2.516005,-0.953746,-3.730538,-2.444409,-4.403883,-0.198281,12.462335,c0
2.478226,23.889441,-0.385388,-6.085784,-5.625716,-3.472194,0.292934,5.11996,-1.122442,2.236814,-2.733487,6.83181,5.867877,-6.300901,-0.381487,26.91341,1.296446,-9.926184,-7.816787,-7.004789,4.078718,1.489887,1.514293,5.939086,6.131741,0.707453,11.508378,3.599745,4.902479,23.09431,c1
