@relation D02_k03_N60000

@attribute X0 numeric
@attribute X1 numeric
@attribute class {c0,c1,c2}

@data
1.631655,3.432123,c0
2.705105,3.857881,c0
4.517714,4.587079,c0
2.138608,-0.628667,c0
3.28704,-4.91299,c0
3.606006,-3.094944,c0
2.842559,-5.277866,c0
2.257614,8.022766,c0
2.849246,4.388886,c0
3.182383,3.525445,c0
2.204847,2.739724,c0
1.712927,1.083117,c0
-1.668296,-5.52892,c0
2.241237,-1.754023,c0
2.930916,-3.931742,c0
0.387388,2.373886,c0
1.92364,-3.047756,c0
1.764861,3.646066,c0
1.76549,8.199104,c0
1.529309,-2.133648,c0
1.776772,1.293433,c0
3.364534,-4.587002,c0
2.134941,2.624113,c0
0.438321,-2.061074,c0
3.038584,0.18801,c0
-0.401939,6.125773,c0
2.772807,1.692635,c0
2.536117,-1.351598,c0
1.213905,-3.783197,c0
3.102192,1.549158,c0
2.307943,-0.762824,c0
1.020176,-5.815826,c0
1.544398,-0.788001,c0
2.239099,-1.977574,c0
2.067651,-3.932906,c0
1.777118,4.212113,c0
3.097893,5.784175,c0
1.363069,-1.37488,c0
1.56722,1.300629,c0
4.01624,-2.73741,c0
4.2566,3.813392,c0
1.488294,3.208615,c0
2.098185,-0.545559,c0
0.536761,-2.091636,c0
3.13239,-1.085342,c0
1.697942,-3.850949,c0
1.550619,-5.303389,c0
1.210757,-3.799391,c0
1.894272,-0.303821,c0
3.294013,2.016741,c0
2.429808,-3.674761,c0
1.996188,2.480115,c0
1.81329,1.584745,c0
3.292577,-5.438712,c0
3.46226,-2.294474,c0
2.51999,2.635083,c0
1.697785,5.910216,c0
3.765952,6.408268,c0
2.426219,4.818829,c0
1.871736,2.683468,c0
1.905533,-6.648523,c0
0.141336,-0.338505,c0
1.807378,5.705208,c0
2.63831,-0.164189,c0
3.399871,0.457993,c0
0.951509,0.626849,c0
-0.154499,5.435747,c0
1.529883,1.533778,c0
1.924749,2.542993,c0
1.69862,0.711711,c0
2.073699,-5.220368,c0
1.493077,8.954718,c0
0.517489,9.97668,c0
2.728555,-3.743967,c0
1.881599,-8.971011,c0
0.570151,-1.651719,c0
2.656379,3.921641,c0
3.080204,-2.781289,c0
2.0267,-2.037386,c0
2.296479,-1.182575,c0
2.86762,0.026309,c0
3.057689,-5.591923,c0
3.770838,0.511792,c0
1.804788,1.920833,c0
2.040755,-2.103648,c0
4.006252,1.651852,c0
1.397693,3.465889,c0
2.974745,-4.929666,c0
2.00675,-0.243951,c0
3.01365,1.782714,c0
2.983915,4.754244,c0
2.029307,-1.128194,c0
1.415601,7.064425,c0
1.118798,2.504397,c0
2.000512,1.699526,c0
2.281408,-2.343161,c0
4.190038,-7.619792,c0
2.242246,1.712955,c0
2.12244,1.829116,c0
0.25265,-1.626371,c0
0.998898,-2.465903,c0
2.590619,4.713796,c0
2.990997,-1.481117,c0
2.179717,-3.095152,c0
1.457117,-3.022177,c0
1.598071,1.517061,c0
1.98865,3.203107,c0
-0.542507,1.728978,c0
2.329719,3.773814,c0
1.216696,4.242505,c0
4.542793,-3.860249,c0
1.522248,-3.374592,c0
1.627608,4.396396,c0
3.596847,-0.361262,c0
1.36667,-4.273835,c0
1.181231,-1.673191,c0
1.160473,-5.465865,c0
2.655089,1.110767,c0
3.5222,-5.222257,c0
1.903433,-2.84432,c0
2.962413,2.258785,c0
0.641288,-2.430622,c0
2.15707,-1.863075,c0
1.961241,3.904791,c0
0.704449,1.901089,c0
2.711509,-3.852666,c0
3.383464,2.917166,c0
2.345206,-3.494696,c0
2.214588,6.310709,c0
1.39337,0.86595,c0
2.835151,-4.443234,c0
1.822285,-0.948693,c0
1.613063,-5.136138,c0
-0.357574,4.434318,c0
3.017032,2.981889,c0
1.987457,3.073341,c0
2.656327,-0.808407,c0
2.538876,-1.523692,c0
1.178705,-6.237549,c0
3.413695,-1.158771,c0
2.256496,1.164778,c0
0.710643,-3.883934,c0
2.799538,-0.458621,c0
1.274572,-0.738274,c0
0.891644,0.294584,c0
1.524417,5.572023,c0
2.177336,4.735636,c0
4.358026,-0.547168,c0
3.934742,-1.509371,c0
1.045556,-1.179758,c0
1.561633,-3.763529,c0
1.876794,-5.847832,c0
1.578266,-1.465316,c0
0.999858,0.638004,c0
2.476507,4.037761,c0
1.352129,-1.560293,c0
1.346781,5.846585,c0
2.808202,-2.434412,c0
2.470142,0.984947,c0
2.163437,3.595173,c0
0.826416,-5.425791,c0
1.338967,-1.33535,c0
1.537181,-5.298312,c0
1.207747,7.390094,c0
0.923388,-6.040203,c0
2.638996,-3.63166,c0
2.339674,-1.691074,c0
2.571782,2.423528,c0
1.526763,4.697607,c0
1.812594,2.067456,c0
0.975157,3.465157,c0
3.179629,4.18049,c0
0.705715,-2.97962,c0
2.385112,-6.818528,c0
4.240731,4.037957,c0
2.172137,-2.597621,c0
1.264309,0.555321,c0
1.726973,-1.344827,c0
2.456696,-3.521995,c0
2.600602,-6.370777,c0
3.09565,2.998689,c0
1.574579,1.419915,c0
2.162027,3.066849,c0
2.664652,-5.686913,c0
2.498845,4.31337,c0
1.126137,6.619612,c0
2.063801,2.753412,c0
2.402554,2.044422,c0
1.865494,-3.64183,c0
2.688747,-5.542685,c0
0.867572,1.57847,c0
2.510895,-1.356117,c0
1.355412,2.384442,c0
-1.921672,-5.914659,c0
1.13813,-0.912067,c0
1.770063,2.209519,c0
0.161318,-0.916552,c0
2.408308,2.424038,c0
2.295394,5.191128,c0
2.984951,-2.977111,c0
2.917762,2.276111,c0
3.347999,-2.710733,c0
2.287682,-7.625558,c0
2.205785,-3.505476,c0
2.154724,1.076648,c0
2.262876,0.830598,c0
2.026236,2.778935,c0
3.326088,-4.317275,c0
0.343838,-1.422075,c0
2.256393,1.851321,c0
2.025675,3.648134,c0
1.124645,-1.401152,c0
2.290515,0.949225,c0
1.034619,2.299022,c0
2.537579,-2.84874,c0
3.632978,2.347448,c0
2.925709,2.490759,c0
2.328466,0.609245,c0
1.058432,8.761104,c0
3.254891,-4.595627,c0
0.997029,-4.970504,c0
0.453513,-1.199075,c0
2.461391,-2.549849,c0
2.111602,1.357226,c0
3.443916,3.216936,c0
1.980449,-2.207469,c0
0.417926,2.870796,c0
2.217565,4.777753,c0
1.894106,0.348005,c0
3.269894,0.956656,c0
3.264482,3.741677,c0
1.169215,1.969447,c0
1.271577,3.507847,c0
0.850328,-5.410668,c0
0.777387,-1.089273,c0
1.624734,-1.981574,c0
1.277255,0.012658,c0
2.693647,-4.655489,c0
2.711284,-3.453482,c0
0.613319,6.45352,c0
2.969916,4.548133,c0
0.107592,0.825523,c0
0.839632,1.71128,c0
1.563229,5.096362,c0
1.698979,1.060796,c0
1.683804,3.682259,c0
1.586536,2.478136,c0
3.132052,7.301389,c0
0.641368,-1.382669,c0
1.685681,3.212458,c0
0.740953,-4.209036,c0
2.727135,4.93407,c0
3.059939,-0.858113,c0
1.868257,-1.009356,c0
2.514118,-3.861268,c0
1.962754,-7.911417,c0
1.56379,-1.99571,c0
0.708993,0.739089,c0
2.399263,3.151639,c0
1.907702,5.159276,c0
2.18386,4.662512,c0
1.698815,-0.377422,c0
2.420029,1.13153,c0
-0.075854,-0.867585,c0
3.184764,6.934335,c0
4.883327,-2.963816,c0
2.0957,0.471392,c0
2.667637,-0.238633,c0
2.467308,-3.059928,c0
1.374346,-0.178382,c0
2.115812,-3.777566,c0
2.628598,-1.14267,c0
1.674164,1.218111,c0
3.647811,1.709239,c0
1.740665,2.519954,c0
2.613372,0.261534,c0
1.654055,-3.645056,c0
1.384304,4.52537,c0
1.835747,3.921771,c0
1.260728,-3.025464,c0
2.229474,-0.812156,c0
2.311483,-5.781206,c0
3.760547,-2.586102,c0
1.628211,-3.608558,c0
0.37108,-1.090873,c0
2.047749,4.537182,c0
3.939969,2.183712,c0
3.251617,-0.230536,c0
3.918202,-2.744101,c0
1.861542,-4.349037,c0
1.574437,-1.616237,c0
2.660009,2.380839,c0
1.570035,2.007982,c0
1.484041,2.26691,c0
3.553065,2.121764,c0
1.310997,2.136001,c0
2.416305,2.308786,c0
0.922483,3.93142,c0
3.322844,4.500765,c0
1.293947,1.319733,c0
2.54701,-7.062982,c0
2.724948,-0.97912,c0
1.241767,-0.445328,c0
1.484747,-0.973756,c0
2.186765,1.597138,c0
2.546066,-0.987586,c0
1.595294,0.381083,c0
3.346135,-1.068578,c0
-0.178399,6.032556,c0
0.319089,0.190404,c0
1.047251,-0.469358,c0
3.242275,2.253169,c0
3.412718,1.524542,c0
1.605074,-0.889901,c0
2.202629,-0.967396,c0
2.383042,0.235894,c0
0.712082,-0.884909,c0
2.06092,1.871868,c0
0.653524,-0.72481,c0
1.759779,3.38523,c0
0.572766,1.134758,c0
2.026374,1.844957,c0
3.740321,1.774,c0
1.755379,3.430214,c0
1.461744,1.24948,c0
2.406434,-5.393688,c0
-0.274088,-0.4288,c0
2.112463,5.639496,c0
1.557355,1.914997,c0
2.294992,-0.002653,c0
2.675928,-1.852183,c0
-0.030347,1.916012,c0
0.019709,-2.541094,c0
0.718929,-3.401713,c0
1.902687,-1.818858,c0
1.925511,-1.418535,c0
2.222136,-7.77179,c0
2.469555,6.612626,c0
1.323584,0.487874,c0
-0.121965,5.45049,c0
1.581385,-7.984962,c0
1.153342,3.135065,c0
2.172379,-0.202891,c0
3.119996,-0.912037,c0
2.968829,-4.557416,c0
2.917456,1.62576,c0
2.759022,0.261666,c0
1.30586,0.330124,c0
2.652737,-0.598775,c0
2.163391,5.683943,c0
2.671508,1.505742,c0
1.103621,-5.464909,c0
0.421203,2.685708,c0
2.068216,3.094526,c0
2.679276,3.971545,c0
0.366627,6.550206,c0
-0.309522,-2.547607,c0
1.794954,0.846173,c0
0.773433,-2.271241,c0
0.080601,2.295314,c0
1.746372,1.735037,c0
-0.242501,-8.118713,c0
2.612807,5.227193,c0
0.98572,2.310341,c0
2.049681,0.077898,c0
1.182481,1.625351,c0
2.528631,-1.395018,c0
1.100806,-3.897042,c0
2.952043,0.845728,c0
3.101481,1.077359,c0
3.208495,3.699078,c0
2.841798,2.85148,c0
1.711524,-2.445174,c0
0.467923,-1.159543,c0
2.3935,-0.552212,c0
2.21938,6.996318,c0
2.383078,3.540635,c0
-0.448263,-4.320352,c0
2.992899,-4.425763,c0
2.537661,-1.587858,c0
2.879506,2.206255,c0
2.320909,0.084446,c0
2.317382,0.959636,c0
2.375648,0.10888,c0
4.504134,-0.010258,c0
2.90192,3.52277,c0
2.287537,3.72819,c0
1.738976,1.581707,c0
2.157692,2.763069,c0
0.624877,0.267355,c0
2.669954,7.539343,c0
-0.332242,7.210639,c0
0.848007,1.090522,c0
3.198246,-2.279625,c0
3.241339,-0.941341,c0
1.188815,-2.12169,c0
2.351211,-6.542715,c0
0.779148,3.366672,c0
1.663533,1.599997,c0
0.709359,6.363228,c0
0.287767,-0.230463,c0
0.392453,-5.892663,c0
1.41859,-2.337443,c0
0.896377,2.26707,c0
2.005045,3.542936,c0
1.048005,4.447141,c0
1.6639,1.26668,c0
2.107358,-0.804009,c0
2.215321,1.074578,c0
1.116241,-4.428669,c0
2.608576,-9.070725,c0
2.250812,4.411712,c0
4.035073,-0.533509,c0
0.948409,-8.235197,c0
1.544675,-2.269621,c0
2.383551,1.179123,c0
1.108417,-0.083446,c0
2.19328,-8.121826,c0
1.436601,1.477549,c0
3.068898,-7.073493,c0
1.870266,1.79002,c0
3.271737,-4.289419,c0
0.572311,1.836128,c0
0.777646,2.55671,c0
0.622043,-7.665121,c0
0.282985,-2.726504,c0
3.185464,-1.353272,c0
3.1813,-2.961663,c0
0.652628,-2.071506,c0
1.976663,3.21339,c0
3.059783,-1.123255,c0
1.867652,-4.103107,c0
2.699957,-3.953824,c0
0.557337,-4.353431,c0
2.106391,-1.467033,c0
0.867268,-4.390246,c0
0.490488,0.888872,c0
-0.420332,-7.835859,c0
2.079768,-0.399453,c0
2.431709,-5.750849,c0
2.265316,1.529447,c0
2.054632,3.767414,c0
1.924113,1.05208,c0
2.361995,5.346008,c0
1.65368,3.709311,c0
1.726264,4.351881,c0
1.263612,0.653028,c0
2.822909,0.944271,c0
1.133165,-8.989644,c0
3.065081,-0.813676,c0
0.653846,-0.360418,c0
1.594561,-3.716002,c0
0.848,4.787754,c0
2.504691,3.367198,c0
1.426355,-3.72691,c0
3.280887,-0.463515,c0
3.265168,-0.286903,c0
2.207067,-5.411221,c0
0.1773,-4.983576,c0
1.388712,6.051747,c0
0.621293,2.24039,c0
3.434492,5.225324,c0
0.793971,2.399487,c0
2.344626,2.548129,c0
1.955962,1.301381,c0
1.591888,-8.151198,c0
1.591986,-8.349951,c0
2.517721,-4.604296,c0
0.288887,-3.68596,c0
2.159149,3.782817,c0
2.947561,1.304972,c0
0.763193,2.35634,c0
1.291672,1.710898,c0
0.489555,-3.082071,c0
2.124191,-3.246821,c0
0.390209,5.101159,c0
2.465814,-3.988509,c0
2.429551,2.259232,c0
0.632404,-2.07066,c0
1.792977,1.714168,c0
1.563215,2.46829,c0
2.081244,4.920321,c0
2.575503,1.456284,c0
2.408846,1.549021,c0
0.267007,-2.519924,c0
1.945493,-0.375305,c0
1.983024,-1.672441,c0
2.05169,1.045939,c0
0.855912,1.954248,c0
3.2131,0.4162,c0
2.663643,4.567983,c0
0.675753,-1.92891,c0
0.95121,2.786551,c0
1.232896,1.333946,c0
0.906791,3.051878,c0
2.836737,-1.919947,c0
4.004943,3.068726,c0
3.866859,-3.610953,c0
2.739633,4.386634,c0
2.909673,-4.759506,c0
1.710526,4.990723,c0
2.903652,1.625451,c0
0.958926,6.599064,c0
2.945968,1.987206,c0
0.289927,8.125053,c0
2.264469,2.837803,c0
1.058681,3.624329,c0
1.548423,3.935598,c0
0.516161,0.197423,c0
2.550854,3.812063,c0
2.954906,3.200944,c0
1.477146,-0.296495,c0
0.618168,3.396354,c0
3.936642,2.653177,c0
1.20377,-1.07386,c0
0.751196,2.737348,c0
1.124766,-1.322222,c0
1.327368,3.694098,c0
1.348457,-1.026435,c0
2.486555,1.504095,c0
3.506606,-0.584499,c0
1.708854,0.221894,c0
2.153585,-2.534844,c0
0.035804,-4.017518,c0
2.272461,9.427994,c0
2.175439,-5.143981,c0
0.537571,0.778199,c0
0.046465,-2.983595,c0
1.566933,4.438876,c0
0.75222,1.999244,c0
1.808754,3.563009,c0
3.181383,-6.528129,c0
3.338663,1.13752,c0
0.153137,7.228993,c0
1.930938,-0.588318,c0
3.561984,-0.449119,c0
3.046674,-1.621122,c0
1.84994,-2.512232,c0
-0.509098,-7.504602,c0
0.738805,5.497465,c0
0.412621,7.008432,c0
2.124766,-8.72629,c0
2.659212,4.182973,c0
2.088411,-0.848004,c0
2.028549,0.469265,c0
1.964966,-1.072578,c0
1.768091,-3.866193,c0
1.293204,-5.126116,c0
2.149957,1.207755,c0
2.059264,-5.236149,c0
1.541824,4.7139,c0
5.443206,2.66838,c0
2.527211,2.226621,c0
1.963926,5.467194,c0
3.379336,7.329069,c0
1.163183,0.094443,c0
2.312398,7.47658,c0
1.714986,-1.335183,c0
2.325883,-1.294521,c0
2.806665,-3.751402,c0
2.624703,6.99273,c0
0.633759,-0.673772,c0
3.017159,-8.747586,c0
3.031974,-1.274133,c0
1.815746,2.817432,c0
3.644806,-7.53557,c0
2.235534,3.181205,c0
2.163151,2.441527,c0
1.665946,-1.902867,c0
1.352449,-2.034654,c0
2.861102,-5.071992,c0
2.361486,7.640046,c0
-0.681687,2.116913,c0
1.502024,-1.4959,c0
2.141305,4.095487,c0
2.53135,3.324182,c0
0.438865,2.780001,c0
1.128326,3.221489,c0
0.998707,6.511732,c0
1.967834,-5.818512,c0
0.53758,2.347611,c0
2.94915,-1.9927,c0
2.802546,4.404859,c0
1.987756,-6.557567,c0
2.122895,-7.47121,c0
0.547027,-0.450331,c0
2.969894,0.103261,c0
2.313566,2.723212,c0
3.736832,-2.632608,c0
2.576091,2.333281,c0
1.290111,-3.510432,c0
2.037602,-4.060248,c0
3.328961,0.090864,c0
1.919128,-0.545028,c0
3.304344,-2.807672,c0
4.985987,3.658178,c0
1.182772,3.774674,c0
2.576596,5.186663,c0
1.507696,-10.019704,c0
2.605159,-1.557995,c0
3.486315,-4.378795,c0
2.578065,0.878581,c0
2.632515,-2.516282,c0
1.915897,0.581856,c0
2.110513,-1.02491,c0
2.519848,3.060198,c0
2.104078,4.186244,c0
1.120938,1.865591,c0
2.791735,-1.09233,c0
1.834748,6.105519,c0
0.526202,-0.822184,c0
2.364615,0.876284,c0
4.379889,-4.204017,c0
2.854747,5.824994,c0
1.997996,3.833323,c0
2.158862,-2.384521,c0
1.721818,1.902076,c0
2.546952,4.990612,c0
0.559086,-4.131845,c0
2.243493,-0.086592,c0
1.177235,-1.545172,c0
2.520263,3.700501,c0
4.901347,-1.877292,c0
2.572984,4.462967,c0
1.016207,0.261804,c0
2.911397,1.347581,c0
2.454202,2.360783,c0
1.805937,-3.210955,c0
2.966703,-1.28354,c0
2.20704,1.603377,c0
1.69887,4.933597,c0
0.652079,-0.278243,c0
2.941486,-2.445165,c0
2.098965,-2.904428,c0
2.802678,-2.941469,c0
2.788827,-1.582999,c0
1.427169,4.101008,c0
2.718345,-4.078781,c0
1.089303,-1.900344,c0
2.03203,4.940655,c0
3.299328,7.713734,c0
2.519761,-1.470955,c0
1.650726,1.734851,c0
2.057609,-1.1111,c0
2.960089,0.70068,c0
3.481943,-2.945475,c0
0.996084,-0.313542,c0
2.389577,2.068921,c0
-0.008052,-2.910742,c0
1.326417,3.120403,c0
0.538415,3.444169,c0
0.563333,-3.461383,c0
3.18422,9.225175,c0
3.22187,2.636018,c0
2.757618,-1.477743,c0
1.808092,1.885704,c0
2.639269,-9.229252,c0
2.383611,4.446673,c0
2.345714,6.504423,c0
1.502771,3.626429,c0
1.932719,1.59277,c0
2.690598,-4.155511,c0
0.877111,-0.980067,c0
3.667496,-3.528406,c0
2.07436,2.907809,c0
1.581572,2.807669,c0
1.217549,0.889428,c0
3.359728,6.859637,c0
1.781625,-3.763341,c0
3.909714,4.881607,c0
1.78631,-3.901731,c0
0.758175,-2.88153,c0
1.493862,-0.638302,c0
1.062243,0.121527,c0
0.462015,2.908054,c0
2.801449,-1.257217,c0
2.061478,4.125877,c0
4.932158,2.83057,c0
1.423765,-3.614031,c0
3.639092,-2.764073,c0
0.770371,11.02653,c0
2.85797,-0.934433,c0
3.172446,4.600943,c0
0.861551,-1.801724,c0
1.917578,-0.017004,c0
3.483088,1.50886,c0
1.651179,-0.475649,c0
3.665705,-0.810209,c0
1.813089,-1.615351,c0
2.207804,-5.118253,c0
3.552216,7.945742,c0
2.121015,5.715136,c0
1.735314,4.54848,c0
1.714779,3.326177,c0
1.070478,-1.294301,c0
1.800752,-8.181156,c0
4.139323,-0.086101,c0
1.037371,-3.915699,c0
3.045964,3.807507,c0
3.651515,3.017264,c0
2.246949,6.591575,c0
2.449248,1.12777,c0
1.046041,-7.404268,c0
3.61184,-0.119022,c0
1.236008,0.482871,c0
3.581813,1.462635,c0
2.503837,7.988939,c0
1.599422,-0.356696,c0
1.763548,1.455818,c0
0.647286,0.048527,c0
1.829154,-3.946496,c0
1.633912,0.595643,c0
1.676494,6.757701,c0
1.785302,2.86788,c0
1.500959,-1.902544,c0
3.209197,-1.852526,c0
2.333163,3.44689,c0
0.148913,6.821235,c0
1.575797,5.002207,c0
0.728576,-2.344955,c0
1.021174,-5.255582,c0
-0.185427,7.392733,c0
1.135399,-0.274444,c0
2.89404,2.306871,c0
2.81492,0.240263,c0
0.661169,0.66167,c0
0.858889,-2.412475,c0
1.878942,-4.410963,c0
0.867785,0.173448,c0
2.959968,0.273351,c0
0.905158,-5.803927,c0
2.326197,3.611333,c0
2.153941,1.017524,c0
2.461836,5.511165,c0
