@relation test

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute class {c0,c1,c2,c3,c4}

@data
0.000512,0.424881,0.281408,-29.289507,109.501883,c0
-1.904948,0.242246,0.428239,6.122014,22.863949,c0
-1.74735,-0.406593,-1.001102,-30.823791,29.530925,c0
1.178449,0.990997,-0.370279,8.985866,-38.6894,c0
-0.542883,-0.755544,-0.401929,18.963259,-0.567488,c0
0.800777,-2.542507,0.432245,16.485926,47.172672,c0
-0.783304,1.060626,2.542793,-48.25311,-23.887607,c0
-0.843648,-0.372392,1.099099,79.842362,-4.515771,c0
-0.63333,-1.068459,-0.818769,-20.914887,-41.976343,c0
-1.366466,0.655089,0.277692,76.109998,-65.278217,c0
-0.096567,-0.71108,0.962413,28.234808,-67.935591,c0
-0.607655,0.15707,-0.465769,-1.937965,48.809889,c0
-1.295551,0.475272,0.711509,-48.158326,69.173195,c0
0.729292,0.345206,-0.873674,10.729375,78.883856,c0
-0.60663,0.216488,0.835151,-55.540427,-8.885757,c0
-0.237173,-0.386937,-1.284035,-117.878703,55.42897,c0
1.017032,0.745472,-0.012543,38.416764,32.816339,c0
-0.202102,0.538876,-0.380923,-41.064732,-77.96936,c0
1.413695,-0.289693,0.256496,14.559727,-64.46787,c0
-0.970983,0.799538,-0.114655,-36.271418,-9.228427,c0
-1.108356,0.073646,-0.475583,69.650287,8.866791,c0
1.183909,2.358026,-0.136792,96.737086,-18.867136,c0
-0.954444,-0.294939,-0.438367,-47.044111,-6.160316,c0
-1.461958,-0.421734,-0.366329,-50.007119,7.975055,c0
0.476507,1.00944,-0.647871,-19.503659,-32.660967,c0
1.461646,0.808202,-0.608603,23.507104,12.311841,c0
0.163437,0.898793,-1.173584,-67.822382,-33.05164,c0
-0.333837,-0.462819,-1.324578,-39.612654,92.376177,c0
-1.076612,-1.510051,0.638996,-45.395746,16.983677,c0
-0.422769,0.571782,0.605882,-23.661865,58.720088,c0
-0.187406,0.516864,-1.024843,43.314467,58.981461,c0
1.045123,-1.294285,-0.744905,19.255597,-85.231594,c0
2.240731,1.009489,0.172137,-32.470262,-36.784546,c0
0.13883,-0.273027,-0.336207,22.834814,-44.024941,c0
0.600602,-1.592694,1.09565,37.483617,-21.271029,c0
0.354979,0.162027,0.766712,33.232604,-71.086415,c0
0.498845,1.078343,-0.873863,82.745147,3.190059,c0
0.688353,0.402554,0.511106,-6.725278,-45.522872,c0
0.688747,-1.385671,-1.132428,19.730873,25.544736,c0
-0.339029,-0.644588,0.596111,-196.083579,-73.933235,c0
-0.86187,-0.228017,-0.229937,27.618989,-91.934104,c0
-0.229138,0.408308,0.606009,14.76972,64.889104,c0
0.984951,-0.744278,0.917762,28.451385,67.399947,c0
-0.677683,0.287682,-1.906389,10.289253,-43.818447,c0
0.154724,0.269162,0.262876,10.382476,1.31178,c0
0.694734,1.326088,-1.079319,-82.808093,-17.775943,c0
0.256393,0.46283,0.025675,45.60167,-43.767764,c0
-0.350288,0.290515,0.237306,-48.269072,28.73778,c0
0.537579,-0.712185,1.632978,29.343102,46.285467,c0
0.62269,0.328466,0.152311,-47.078386,109.513804,c0
1.254891,-1.148907,-1.002971,-62.131305,-77.324345,c0
-0.299769,0.461391,-0.637462,5.580084,16.96533,c0
1.443916,0.804234,-0.019551,-27.593359,-79.103694,c0
0.717699,0.217565,1.194438,-5.294684,4.350065,c0
1.269894,0.239164,1.264482,46.770968,-41.539268,c0
0.492362,-0.728423,0.876962,-57.483614,-67.633352,c0
-1.222613,-0.272318,-0.375266,-24.769677,-36.137266,c0
0.003165,0.693647,-1.163872,35.564223,-43.16853,c0
-1.386681,1.61338,0.969916,56.851666,-94.620424,c0
0.206381,-1.160368,0.42782,-21.838553,63.704529,c0
-0.301021,0.265199,-0.316196,46.028232,-20.673183,c0
0.619534,1.132052,1.825347,-67.931617,-17.283368,c0
-0.314319,0.803115,-1.259047,-52.612948,36.356772,c0
1.233517,1.059939,-0.214528,-6.587137,-12.616954,c0
0.514118,-0.965317,-0.037246,-98.892717,-21.810505,c0
-0.498927,-1.291007,0.184772,19.963129,39.395482,c0
-0.092298,1.289819,0.18386,58.281403,-15.05924,c0
-0.094356,0.420029,0.282882,-103.792682,-10.844817,c0
1.184764,1.733584,2.883327,-37.047699,4.785001,c0
0.117848,0.667637,-0.059658,23.365396,-38.249097,c0
-0.625654,-0.044595,0.115812,-47.219575,31.4299,c0
-0.285668,-0.325836,0.304528,82.390538,21.365484,c0
-0.259335,0.629988,0.613372,3.26918,-17.297236,c0
-0.911264,-0.615696,1.131342,-8.212635,49.022132,c0
-0.739272,-0.756366,0.229474,-10.151947,15.574146,c0
-1.445301,1.760547,-0.646526,-18.589453,-45.106976,c0
-1.62892,-0.272718,0.047749,56.714776,96.998453,c0
0.545928,1.251617,-0.057634,95.910109,-34.301264,c0
-0.138458,-1.087259,-0.425563,-20.202968,33.000447,c0
0.59521,-0.429965,0.501996,-25.797945,28.336377,c0
1.553065,0.530441,-0.689003,26.700007,20.815258,c0
0.577197,-1.077517,0.982855,66.142212,56.259563,c0
-0.706053,0.329933,0.54701,-88.287274,36.247415,c0
-0.24478,-0.758233,-0.111332,-25.762643,-12.171955,c0
0.186765,0.399285,0.546066,-12.344826,-20.23528,c0
0.095271,1.346135,-0.267144,-108.91997,75.406947,c0
-1.680911,0.047601,-0.952749,-5.866981,62.113726,c0
0.563292,1.412718,0.381135,-19.746305,-11.123764,c0
0.202629,-0.241849,0.383042,2.948676,-64.395919,c0
-0.221227,0.06092,0.467967,-67.323794,-9.060119,c0
-0.240221,0.846307,-1.427234,14.184477,1.318724,c0
0.461239,1.740321,0.4435,-12.231057,42.877678,c0
-0.538256,0.31237,0.406434,-67.421098,-113.704405,c0
-0.1072,0.112463,1.409874,-22.132253,23.93746,c0
0.294992,-0.000663,0.675928,-23.152288,-101.517359,c0
0.479003,-1.980291,-0.635274,-64.053533,-42.521415,c0
-0.097313,-0.454714,-0.074489,-17.731691,11.106787,c0
-1.942947,0.469555,1.653156,-33.820788,6.098428,c0
-2.121965,1.362622,-0.418615,-99.812026,-42.332889,c0
0.783766,0.172379,-0.050723,55.99982,-11.400466,c0
0.968829,-1.139354,0.917456,20.321995,37.951118,c0
0.065417,-0.69414,0.082531,32.636847,-7.484684,c0
0.163391,1.420986,0.671508,18.821781,-44.818949,c0
-1.366227,-1.578797,0.671427,3.410787,38.681572,c0
0.679276,0.992886,-1.633373,81.87757,-115.476078,c0
-0.636902,-0.205046,0.211543,-61.328343,-28.390506,c0
-1.919399,0.573829,-0.253628,21.68796,-112.125057,c0
-2.029678,0.612807,1.306798,-50.713986,28.879257,c0
0.049681,0.019475,-0.817519,20.316889,26.431526,c0
-0.348755,-0.899194,-0.974261,47.60216,10.571601,c0
1.101481,0.26934,1.208495,46.238476,42.089883,c0
0.71287,-0.288476,-0.611293,-76.603858,-14.494289,c0
0.3935,-0.138053,0.21938,87.453976,19.153907,c0
0.885159,-2.448263,-1.080088,49.644935,-55.322042,c0
0.537661,-0.396964,0.879506,27.578182,16.045469,c0
0.021111,0.317382,0.239909,18.782398,1.361004,c0
2.504134,-0.002564,0.90192,44.034623,14.376826,c0
0.932047,-0.261024,0.395427,7.884618,34.538364,c0
-1.375123,0.066839,0.669954,94.241785,-116.612108,c0
1.80266,-1.151993,0.272631,59.9123,-28.495312,c0
1.241339,-0.235335,-0.811185,-26.521128,17.560548,c0
-1.635679,-1.220852,0.841668,-16.823361,19.999963,c0
-1.290641,1.590807,-1.712233,-2.880782,-80.377373,c0
-1.473166,-0.58141,-0.584361,-55.181156,28.338372,c0
0.005045,0.885734,-0.951995,55.589256,-16.805007,c0
0.31667,0.107358,-0.201002,10.766068,13.432228,c0
-0.883759,-1.107167,0.608576,-113.384067,12.540593,c0
1.102928,2.035073,-0.133377,-52.579568,-102.939957,c0
-0.455325,-0.567405,0.383551,14.739043,-44.579125,c0
-0.020862,0.19328,-2.030457,-28.169963,18.469365,c0
1.068898,-1.768373,-0.129734,22.375245,63.586843,c0
-1.072355,-1.427689,0.459032,-61.11769,31.958871,c0
-1.377957,-1.91628,-1.717015,-34.081295,59.273211,c0
-0.338318,1.1813,-0.740416,-67.368591,-25.893831,c0
-0.023337,0.803348,1.059783,-14.040691,-6.617378,c0
-1.025777,0.699957,-0.988456,-72.133152,-54.417888,c0
0.106391,-0.366758,-1.132732,-54.878073,-75.475579,c0
0.222218,-2.420332,-1.958965,3.988412,-4.993163,c0
0.431709,-1.437712,0.265316,19.118085,2.731604,c0
0.941854,-0.075887,0.26302,18.099737,66.825102,c0
-0.34632,0.927328,-0.273736,54.398515,-36.819398,c0
0.163257,0.822909,0.236068,-43.34174,-112.370544,c0
1.065081,-0.203419,-1.346154,-4.505223,-20.271952,c0
-0.929001,-1.152,1.196938,25.234557,42.089973,c0
-0.573645,-0.931728,1.280887,-5.793933,63.258394,c0
-0.071726,0.207067,-1.352805,-91.134997,-62.294695,c0
-0.611288,1.512937,-1.378707,28.004875,71.724622,c0
1.306331,-1.206029,0.599872,17.231314,31.851612,c0
-0.044038,0.325345,-0.408112,-101.889975,-20.4007,c0
-2.087488,0.517721,-1.151074,-85.555644,-46.074494,c0
0.159149,0.945704,0.947561,16.312156,-61.840344,c0
0.589085,-0.708328,0.427724,-75.522273,-38.525892,c0
0.124191,-0.811705,-1.609791,63.764482,23.290688,c0
-0.997127,0.429551,0.564808,-68.379819,-25.883254,c0
-0.207023,0.428542,-0.436785,30.853631,4.062182,c0
1.23008,0.575503,0.364071,20.442312,19.362757,c0
-1.732993,-0.629981,-0.054507,-4.69131,-0.848811,c0
-0.41811,0.05169,0.261485,-57.204404,24.4281,c0
1.2131,0.10405,0.663643,57.099793,-66.212329,c0
-0.482228,-1.04879,0.696638,-38.355212,16.674327,c0
-1.093209,0.762969,0.836737,-23.999335,100.247145,c0
0.767181,1.866859,-0.902738,36.981653,54.83292,c0
0.909673,-1.189877,-0.289474,62.384037,45.182609,c0
0.406363,-1.041074,1.649766,47.298382,24.840076,c0
-1.710073,2.031263,0.264469,35.472537,-47.06593,c0
0.906082,-0.451577,0.9839,-74.191951,2.467783,c0
0.550854,0.953016,0.954906,40.011806,-26.142722,c0
-0.074124,-1.381832,0.849089,96.832076,33.164718,c0
-0.79623,-0.268465,-1.248804,34.216851,-43.761692,c0
-0.330555,-0.672632,0.923524,-32.577162,-12.83044,c0
0.486555,0.376024,1.506606,-7.306236,-14.557299,c0
0.055473,0.153585,-0.633711,-98.209807,-50.218977,c0
0.272461,2.356998,0.175439,-64.299769,-73.121437,c0
0.19455,-1.953535,-0.745899,-21.65335,55.485947,c0
-1.24778,0.499811,-0.191246,44.537613,59.069153,c0
-1.632032,1.338663,0.28438,-92.34317,90.362414,c0
-0.069062,-0.14708,1.561984,-5.613991,52.333702,c0
-0.405281,-0.15006,-0.628058,-125.454883,-93.807531,c0
-1.261195,1.374366,-1.587379,87.605401,6.238323,c0
-2.181573,0.659212,1.045743,4.420527,-10.60005,c0
0.028549,0.117316,-0.035034,-13.407227,-11.595433,c0
-0.966548,-0.706796,-1.281529,7.497834,15.096941,c0
0.059264,-1.309037,-0.458176,58.923751,172.160284,c0
0.667095,0.527211,0.556655,-1.803724,68.339927,c0
1.379336,1.832267,-0.836817,1.180536,15.619921,c0
1.869145,-0.285014,-0.333796,16.294161,-16.181518,c0
0.806665,-0.937851,0.624703,87.409129,-68.312059,c0
-0.168443,1.017159,-2.186896,51.59868,-15.926667,c0
-0.184254,0.704358,1.644806,-94.194628,11.776706,c0
0.795301,0.163151,0.610382,-16.702698,-23.785841,c0
-0.647551,-0.508663,0.861102,-63.399898,18.074282,c0
1.910011,-2.681687,0.529228,-24.898783,-18.698752,c0
0.141305,1.023872,0.53135,41.55228,-78.056747,c0
0.695,-0.871674,0.805372,-50.064661,81.396644,c0
-0.032166,-1.454628,-1.46242,29.345138,47.457491,c0
-0.498175,0.802546,1.101215,-0.612175,-81.969586,c0
0.122895,-1.867803,-1.452973,-5.629142,48.494722,c0
0.025815,0.313566,0.680803,86.841596,-32.907602,c0
0.576091,0.58332,-0.709889,-43.880403,1.880092,c0
-1.015062,1.328961,0.022716,-4.043617,-6.812853,c0
1.304344,-0.701918,2.985987,45.727221,-40.861415,c0
0.943669,0.576596,1.296666,-24.615206,-125.246304,c0
0.605159,-0.389499,1.486315,-54.734937,28.90323,c0
0.219645,0.632515,-0.629071,-4.205144,7.273204,c0
0.110513,-0.256228,0.519848,38.252472,5.203908,c0
1.046561,-0.879062,0.466398,39.586737,-13.654128,c0
-0.165252,1.52638,-1.473798,-10.277306,18.230726,c0
0.219071,2.379889,-1.051004,42.737358,72.812419,c0
-0.002004,0.958331,0.158862,-29.806507,-13.909091,c0
0.475519,0.546952,1.247653,-72.045692,-51.648069,c0
0.243493,-0.021648,-0.822765,-19.314653,26.013147,c0
0.925125,2.901347,-0.469323,28.649201,55.787093,c0
-0.983793,0.065451,0.911397,16.844757,22.710106,c0
0.590196,-0.194063,-0.802739,48.335153,-16.044254,c0
0.20704,0.400844,-0.30113,61.669967,-67.396029,c0
-0.069561,0.941486,-0.611291,4.948234,-36.305355,c0
0.802678,-0.735367,0.788827,-19.787493,-28.641544,c0
1.025252,0.718345,-1.019695,-45.534826,-23.754303,c0
0.03203,1.235164,1.299328,96.421671,25.988042,c0
-0.367739,-0.349274,0.433713,2.880473,-13.888755,c0
0.960089,0.17517,1.481943,-36.818439,-50.195791,c0
-0.078385,0.389577,0.51723,-100.402624,-36.384272,c0
-0.673583,0.780101,-1.461585,43.05211,-71.833326,c0
-0.865346,1.18422,2.306294,61.093507,32.950227,c0
0.757618,-0.369436,-0.191908,23.571294,31.96345,c0
-2.307313,0.383611,1.111668,17.285703,81.305293,c0
-0.497229,0.906607,-0.067281,19.90962,34.529919,c0
-1.038878,-1.122889,-0.245017,83.374813,-44.105071,c0
0.07436,0.726952,-0.418428,35.095866,-39.12254,c0
0.222357,1.359728,1.714909,-10.918768,-47.041759,c0
1.909714,1.220402,-0.21369,-48.771643,-62.091231,c0
-0.720383,-0.506138,-0.159575,-46.887839,1.519085,c0
-1.537985,0.727014,0.801449,-15.715213,3.073903,c0
1.031469,2.932158,0.707643,-28.811752,-45.175391,c0
1.639092,-0.691018,-1.229629,137.831626,42.898487,c0
-0.233608,1.172446,1.150236,-56.922448,-22.521554,c0
-0.082422,-0.004251,1.483088,18.86075,-17.441028,c0
-0.118912,1.665705,-0.202552,-9.345551,-20.191891,c0
0.207804,-1.279563,1.552216,99.321774,6.050763,c0
1.428784,-0.264686,1.13712,-14.261058,41.577218,c0
-0.929522,-0.323575,-0.199248,-102.264453,106.966126,c0
-0.021525,-0.962629,-0.978925,52.298196,47.593844,c0
1.651515,0.754316,0.246949,82.394681,22.462388,c0
0.281942,-0.953959,-1.851067,80.591984,-1.487779,c0
-0.763992,0.120718,1.581813,18.282936,25.191825,c0
1.997235,-0.400578,-0.089174,-11.822591,18.19773,c0
-1.352714,0.012132,-0.170846,-49.331203,-18.304405,c0
0.148911,-0.323506,1.689425,-10.734883,35.848506,c0
-0.499041,-0.475636,1.209197,-23.156573,16.658154,c0
0.861722,-1.851087,1.705309,-21.210133,62.527587,c0
-1.271424,-0.586239,-0.978826,-65.694769,-109.271331,c0
1.848183,-0.864601,-0.068611,44.702019,28.835893,c0
0.81492,0.060066,-1.338831,8.27088,-57.055544,c0
-0.603119,-0.121058,-1.102741,-56.610725,2.168099,c0
0.959968,0.068338,-1.094842,-72.549082,16.309843,c0
0.902833,0.153941,0.254381,23.091796,68.889561,c0
0.936275,0.109167,0.617476,28.92418,40.53106,c0
-0.168951,-1.020774,-0.944729,23.327378,26.794679,c0
0.486034,-0.305833,-0.437866,48.13932,68.568612,c0
-1.459267,0.914505,1.300704,38.880784,21.069745,c0
0.291429,-0.373085,-0.326882,23.212959,25.395155,c0
-0.368016,-0.288507,0.783572,-17.424209,9.067837,c0
0.07029,0.703224,0.110418,47.199932,-48.070272,c0
-0.840373,1.275652,-1.76849,-61.55455,-11.172493,c0
-1.848722,-1.847421,0.329641,71.741894,25.291295,c0
0.245321,1.361364,1.194345,98.509526,9.751322,c0
-0.795865,0.350374,1.403815,-9.857961,29.014182,c0
1.163935,0.304317,-1.019145,8.458176,-58.708548,c0
-0.045377,-0.428137,-1.76785,-41.305189,16.650558,c0
-0.501335,-0.277293,-0.66224,30.441909,-59.357797,c0
1.078782,1.842624,0.036967,-26.144259,-28.383924,c0
0.339039,0.059597,1.149683,18.273396,-1.127196,c0
1.125459,0.31176,0.346503,-45.249655,14.79795,c0
-0.405632,2.162236,-0.653365,-11.725244,-84.299396,c0
-1.766487,0.051053,-0.391621,2.977775,-4.609381,c0
-0.775985,0.066587,-1.164823,-11.07801,65.516208,c0
0.07113,0.366469,2.663584,-2.186879,55.617093,c0
-1.423646,-0.892345,-1.184399,30.746897,12.646667,c0
0.454089,-0.779907,-0.862469,-118.032951,-87.218369,c0
1.594325,-0.530548,0.646706,-33.573007,-12.44146,c0
-0.713789,0.896422,-1.704507,-166.962045,1.702674,c0
-0.47926,0.177387,0.675433,5.156496,53.891864,c0
2.243647,-0.334164,-0.397856,-26.47254,-13.167488,c0
-1.791301,0.078493,-0.259237,14.896021,56.516199,c0
-1.129902,-0.073037,-1.193722,-15.936147,51.017603,c0
0.499023,-0.93364,0.617785,-48.814607,-136.55067,c0
0.797655,1.784099,-0.322314,-56.594115,-43.753538,c0
-1.512695,0.847949,0.126256,51.185314,12.052503,c0
-0.258258,1.097968,0.632256,-24.088262,-21.530018,c0
-0.608537,0.341343,1.24778,88.813986,32.950006,c0
0.278119,0.827086,0.33265,-64.604321,24.45761,c0
0.674797,0.162469,-1.034679,-58.750585,69.663466,c0
1.829784,0.394204,0.291133,-14.488613,-40.472436,c0
-0.155443,-2.832862,-0.680663,-98.231263,73.272674,c0
1.126283,-0.599202,-0.443629,-29.152318,25.84418,c0
0.763812,-0.514794,-0.690495,37.022564,2.600994,c0
-0.405976,0.494267,1.64569,63.536545,95.889219,c0
-0.546093,-2.252824,-1.621583,-76.603333,17.639574,c0
